,content,like_count,comment_count,date
721,"Our fourth-annual #STEM Student Forum, an event designed to get more young people engaged in #science, #technology, #engineering and #math activities, began in January with an ideation session and wrapped up February 23rd at an event where students from 19 high schools, with the help of mentors from WWT, were tasked with using technology to solve a community or school problem: https://lnkd.in/ekrBfq8
…see more
",78,3,1yr •
722,"Joe Wojtal is in Barcelona this week at #MWC19. He caught up with Intel today to talk mobile edge computing, #5G, and services to enterprise customers. Take three minutes to hear his insights:
Intel Network @Intelnetwork
periscope.tv
Service Providers rely on #MEC for #5G. Live with @jwojtal VP Open Systems and Solutions from @WWT_inc at #MWC19 — L'Hospitalet de Llobregat, España
",30,2,1yr •
723,"Jonathan King shares his latest insights on multicloud architecture in this new three minute Tech Bite from WWT:
WWT Solutions Highlight: Multicloud
youtube.com
",47,0,1yr •
724,"How a sophisticated test environment quickly resolved a cloud object storage tiering issue for one healthcare company: https://lnkd.in/e6cxiRN #HealthcareIT
",38,0,1yr •
725,"WWT is collaborating with Red Hat’s partner ecosystem to validate and customize the Red Hat Virtual Central Office (VCO) solution in the Advanced Technology Center. Once validated, WWT can deploy the VCO solution at scale through our global Integration Centers to help customers make the most of customized open solutions by enabling innovative services and enhancing the customer experience. Joe Wojtal comments: https://lnkd.in/eAXP6Kt
…see more
",81,0,1yr •
726,"According to Daniel Valle the next generation of 5G-enabled devices sure to capture the imaginations of consumers everywhere are expected be unveiled at MWC Barcelona. In this must read article, he asks: what are you doing right now for the balance of 2019 to build out your infrastructure? But also, what are you doing in future years to better secure your 5G investment? https://lnkd.in/eFY4Cj7
",43,0,1yr •
727,"Thrilled to share that for the eighth consecutive year, WWT is one of the FORTUNE 100 Best Companies to Work For, according to global research and consulting firm Great Place to Work and Fortune:
World Wide Technology Named One of the 2019 Best Companies to Work for by Great Place to Work and FORTUNE
wwt.com
World Wide Technology (WWT) Named Best Company to Work for Eight Years in a Row
",243,3,1yr •
728,"We developed the mobile application ATC Connect to provide customers and employees easy access to all aspects of the WWT Advanced Technology Center (ATC). In this white paper, learn how our developers and engineers use recommendation engine technology to serve up relevant articles and blog posts to users: https://lnkd.in/emZ-Heg
",65,2,2yr •
729,"In this article with TechRepublic, Ben Beinfeld and Erik Vesneski weigh in on some of the key #SmartCity trends that they see on the horizon: https://lnkd.in/efMZBhB
",30,0,2yr •
730,"Bob Olwig
• 2nd
V.P. Corporate Business Development at World Wide Technology, Inc.
2yr • Edited2 yearsI hope you all take the time to listen to Joe Koenig's inspirational podcast about his journey in battling cancer these past few years.

I think ""Laughter"" should also be added to Joe's list of words on his experience: Difficult - Humbling - Blessed - Reflection.

…see more
Laughter Does Good
Bob Olwig on LinkedIn
There is a lot of inspiration to be found within this fantastic podcast featuring Joe Koenig  as a guest. On the podcast, called Amplify Your Mindset,
",70,4,2yr •
731,"Play
",159,7,2yr •
732,"Thank you Michael Dell for speaking with CEO Jim Kavanaugh at our Global Sales Meeting today. We appreciate the partnership between Dell Technologies and World Wide Technology.
Activate link to view larger image.
",441,2,2yr •
733,"Looking ahead into 2019—and further out over the next three to five years— Philip Farah sees a number of disruptions and accelerating trends in the financial industry. This post sets the stage for two follow-up pieces that will take a deeper dive into the short- and long-term predictions: https://lnkd.in/e3n95c5 #FinTech #FinTechFinance
",48,0,2yr •
734,"Ninety percent of most organizations’ revenue is attained at the branch office, where eighty percent of customer-facing employees work and create value. We know that organizations must adapt to digitization to be effective and remain competitive in business, so how should you deliver digital services to those branch offices? We have answers: https://lnkd.in/eUuHTqh
",71,0,2yr •
735,"Listen to our latest podcast featuring experts Chris Infanti and Charley Summers, highlighting two specific use cases where digital analytic solutions from WWT have been used, including our work with Richard Petty Motorsports and NASCAR driver Bubba Wallace: https://lnkd.in/eNixrnG
",49,0,2yr •
736,"In the five years since ACI was originally released, Cisco has developed an extensive list of enhancements to address changing business drivers and use cases. Bruce Clounie shares that 'Cisco Enhances ACI: Better, Faster, Wherever Your Data Lives': https://lnkd.in/dMvAsHu.
",76,0,2yr •
737,"We approach security transformation using every component of an enterprise security posture: endpoint protection, security architecture, enterprise segmentation, identity and access management, and next-generation firewall platforms. We help customers protect their reputations, business assets and intellectual property by accelerating the maturity of their security posture. More from :
…see more
Cybersecurity Tips from the Gridiron
wwt.com
Chris Konrad, a Director in WWT's Security Practice, breaks down important cybersecurity concepts with help from American football.
",39,0,2yr •
738,"Congrats team! Be sure to follow our World Wide Technology Asia Pacific page as well to learn more about our work in the region:
World Wide Technology Asia Pacific
1,405 followers
2yr2 yearsWorld Wide Technology is delighted to share from our partner Cisco:

“We would like to congratulate WWT Singapore on becoming a Cisco Gold Partner. The Cisco Gold Partner designation is one of the most stringent vendor accreditations in the market, and it attests to the level of expertise that WWT Singapore has developed across multiple Cisco technologies, its business processes, as well as its commitment to customer satisfaction and support.”

- , Vice President, Partner Organization, APJC, Cisco
…see more
Activate link to view larger image.
",78,0,2yr •
739,"Brian Ortbals spoke with CRN to discuss the series of updates Cisco unveiled to its data center portfolio aimed at moving the data center resources closer to applications, whether its on-premises, in the cloud, or at the edge: https://lnkd.in/eJk9x-8
",36,0,2yr •
740,"What a fantastic event, thank you again Guillermo Diaz for the invitation and for the opportunity to discuss #DigitalTransformation. We are also committed and look forward to growing and developing talent in the tech industry alongside Cisco as this new business models evolves.
…see more
HITEC
7,971 followers
2yr2 years
World Wide Technology, Chief Technology Officer, Michael Taylor left the audience with some compelling thoughts on the future of #DigitalTransformation at our most recent HITEC Leadership Summit hosted by . Thank you Mike for your support of HITEC!

To watch Mike's session and more, visit our YouTube page here:
…see more
Activate link to view larger image.
",55,1,2yr •
741,"Here's the latest TEC 17 podcast featuring Chris Infanti and Charley Summers, highlighting two specific use cases where digital analytic solutions from WWT have been used. Chris and Charley also touch upon how these applications can be utilized in any industry. Listen here: https://lnkd.in/eNixrnG
",26,0,2yr •
